REPORT_DATE,REFERENCE_ID,BIS_CATEGORY,BIS_TYPE,GUARANTEE_TYPE,BUSINESS_TYPE,METHOD_TYPE,FORMULA,RISK_WEIGHT,EXPOSURE_AMOUNT,GUARANTEE_AMOUNT,RISK_AMOUNT,PRE_CALC_VALUE,FINAL_VALUE
30/6/2025_backup,c175f789-13f7-4a6b-a28c-3ecba2052f3c,Equity,Securitization,Government,Corporate,SA-CCR,F4,0.35,98914.54,28354.46,24696.03,28230.82,29067.69
30/6/2025_backup,c1c7b221-bc3a-4f5d-8c9b-25d9c0718c47,Loan,Trading,Government,Retail,IMM,F4,0.5,756681.79,250950.19,252865.8,235749.05,251114.94
30/6/2025_backup,c1e5d311-d570-40fc-8622-924c1732d782,Others,Trading,Collateral,Interbank,Standardized,F2,0.47,622751.26,207881.98,194988.56,165655.41,162567.41
30/6/2025_backup,c1ffff1a-23a0-4aae-bd6d-d34acee7f079,Account,Banking,Government,Retail,Standardized,F4,0.99,905413.3,189286.62,708965.41,703200.68,695833.53
30/6/2025_backup,c20d765a-334b-44cb-8647-cc52a6e5f1b6,Others,Trading,Collateral,Retail,IMM,F1,0.94,888480.44,41639.07,796030.89,667738.18,701612.82
30/6/2025_backup,c21e7d4b-1410-4414-b568-2411513c6b15,FX,Securitization,Third-party,Corporate,Standardized,F4,0.7,231607.32,58775.85,120982.03,109389.46,105471.59
30/6/2025_backup,c2425e9c-3f41-4e46-a11b-c0a29dbb7dc4,Repo,Banking,Third-party,Sovereign,Standardized,F3,0.55,854951.06,16145.21,461343.22,491385.3,535719.26
30/6/2025_backup,c28076e2-9b2b-44bf-88b6-68ab4eafec48,Commodity,Trading,Third-party,Sovereign,Standardized,F4,0.57,811063.33,267867.27,309621.75,252927.59,272032
30/6/2025_backup,c2d06ca6-feea-4e34-af57-05fec2834871,FX,Trading,Third-party,Retail,Standardized,F2,0.81,770118.93,192966.17,467493.74,539740.1,546162.03
30/6/2025_backup,c2e09403-eee0-4af9-857a-e1fe94ef8f84,Loan,Banking,Collateral,Corporate,IMM,F2,0.73,54944.97,14434.46,29572.67,26342.49,27780.24
30/6/2025_backup,c30488b5-df50-460f-bc2b-4affc9927a67,Derivative,Trading,Third-party,Corporate,Standardized,F3,0.89,311332.94,83030.54,203189.14,225955.72,248323.9
30/6/2025_backup,c31460f3-c838-401e-9b64-c366c65d6ab8,Loan,Trading,Collateral,Corporate,SA-CCR,F2,0.85,986166.72,423196.94,478524.31,571364.52,544028.35
30/6/2025_backup,c31d3ec1-30c1-426a-9c10-384fb8fe4443,Bond,Banking,Government,Corporate,Standardized,F3,0.82,871784.23,393692.4,392035.3,433031.56,394825.9
30/6/2025_backup,c332d773-b0cf-4d66-8ae7-92fe5133cf7e,Derivative,Banking,Government,Corporate,Standardized,F3,0.73,701914.21,210895.09,358443.96,384728.89,364179.68
30/6/2025_backup,c360a411-e6f0-4575-99ab-0e00a1159407,Commodity,Trading,Third-party,Retail,SA-CCR,F3,0.79,111010.97,43971.82,52960.93,48884.4,44617.55
30/6/2025_backup,c38cb7ed-56ea-4b35-a21c-14a111228344,Derivative,Securitization,Government,Sovereign,IMM,F4,0.31,662619.65,310790.08,109067.17,99247,99728.3
30/6/2025_backup,c399144c-a46d-430f-85a5-80856674d3dd,FX,Banking,Government,Sovereign,IMM,F4,0.21,668734.65,251399.2,87640.44,98126.81,91830.73
30/6/2025_backup,c3c26723-ebaf-43eb-b68f-bcd34b23ce52,Derivative,Securitization,Third-party,Interbank,SA-CCR,F4,0.94,107831.02,53489.34,51081.18,50494.75,52140.86
30/6/2025_backup,c3d2d674-101c-4602-a36d-360ba8d465fc,Bond,Securitization,Third-party,Corporate,IMM,F2,0.83,973232.63,428904.22,451792.58,438647.49,427033.15
30/6/2025_backup,c4731579-df0d-4c57-ba90-ea65693e498a,Repo,Banking,Government,Retail,SA-CCR,F2,0.83,335859.61,2880.98,276372.26,290409.41,290784.78
30/6/2025_backup,c4b94a7c-981f-40f5-9cd1-87bd423ce830,Bond,Securitization,Government,Retail,SA-CCR,F1,0.53,711800.1,89437.57,329852.14,270300.65,262643.98
30/6/2025_backup,c4c84c87-2d1c-4597-9036-38844d918b60,Commodity,Securitization,Collateral,Corporate,SA-CCR,F2,0.97,580701.5,12535.22,551121.29,583259.06,575835.5
30/6/2025_backup,c4d08f26-bcec-4386-8df6-1b451755f24b,Bond,Trading,Collateral,Interbank,Standardized,F4,0.68,236934.18,117073.12,81505.52,80755.51,73010.54
30/6/2025_backup,c5708123-fde3-4809-88aa-71a672e4e9d6,Bond,Securitization,Third-party,Interbank,SA-CCR,F3,0.56,306796.51,119818.47,104707.7,94139.26,84782.65
30/6/2025_backup,c57b7cc7-c32f-4f7a-a492-8416ce95b619,FX,Securitization,Government,Interbank,IMM,F3,0.51,746126.39,128848.33,314811.81,274768.44,298263.22
30/6/2025_backup,c5968a3a-bf15-4888-b9bd-051e0b474c66,Loan,Securitization,Third-party,Retail,IMM,F4,0.67,692470.42,171897.87,348783.61,354890.64,339741.95
30/6/2025_backup,c59cfddb-4dc9-47c3-9feb-b980eb3677ac,Others,Securitization,Government,Retail,Standardized,F3,0.98,637334.53,149898.4,477687.41,474853.21,449425.47
30/6/2025_backup,c5a7839e-6321-43a9-ac81-9a2a66c0c24e,Option,Trading,Collateral,Interbank,SA-CCR,F3,0.78,215444.83,33952.58,141563.96,129359.23,121886.11
30/6/2025_backup,c5ebfa1e-39a1-4398-a346-6fa39fe2dc4a,Bond,Banking,Government,Retail,Standardized,F4,0.79,511174.7,234099.47,218889.43,236849.68,247981.02
30/6/2025_backup,c5fb4ff3-5f4e-4ce6-b1db-7917ed741fd4,Equity,Banking,Third-party,Retail,Standardized,F3,0.77,766857.02,295675.73,362809.59,346695.07,369282.06
30/6/2025_backup,c602cfc3-c8a1-44e9-bd97-cff8c09f2d08,FX,Trading,Third-party,Corporate,SA-CCR,F1,0.53,389043.94,20550.52,195301.51,229648.01,235734.27
30/6/2025_backup,c62a9e1c-f769-4db3-b110-8118b76e1e07,Repo,Trading,Third-party,Retail,Standardized,F3,0.6,645236.12,231101.61,248480.71,248641.63,252359.06
30/6/2025_backup,c6d93f0d-958d-46e5-9927-bbe65fea5697,Others,Trading,Government,Interbank,IMM,F1,0.46,512330,109637,185238.78,177984.39,163603.99
30/6/2025_backup,c6f28c1f-a98c-440c-900f-d3cfbcda172a,Others,Securitization,Collateral,Sovereign,IMM,F2,0.44,175020,39589.71,59589.33,52926.03,54661.09
30/6/2025_backup,c6fd2261-1f08-4c19-93de-869a5d017fef,Bond,Trading,Collateral,Corporate,Standardized,F2,0.33,13792.78,3407.85,3427.03,3376.28,3086
30/6/2025_backup,c7094dd2-2784-4346-b72e-149ebe733f19,Others,Banking,Third-party,Corporate,IMM,F3,0.86,499072.97,22955.55,409460.98,401380.05,425205.89
30/6/2025_backup,c7139521-17c2-44a0-9f4e-8b872003968e,Loan,Securitization,Third-party,Sovereign,IMM,F4,0.39,350839.82,57616.69,114357.02,128027.78,126377.89
30/6/2025_backup,c73b1628-4fb4-464d-b980-a18584cd1785,Others,Securitization,Government,Retail,Standardized,F1,0.24,752295.23,112358.54,153584.81,138742.22,145759.63
30/6/2025_backup,c744502b-e8e9-49cb-b785-c5c711be1cb8,FX,Trading,Collateral,Corporate,SA-CCR,F3,0.32,925573.61,293427.67,202286.7,198977.42,188211.24
30/6/2025_backup,c74f65b4-0470-4dc0-a3f4-3a6a307af082,FX,Securitization,Government,Retail,SA-CCR,F3,0.96,16962.28,7358.74,9219.4,8305.89,8927.76
30/6/2025_backup,c7c7a072-71d3-4ef2-99a1-79c8ffd7c7f1,FX,Securitization,Third-party,Corporate,IMM,F4,0.44,874227.6,246286.67,276294.01,224148.33,221354.23
30/6/2025_backup,c7e43811-0864-4a29-9a0f-c47731b6fac6,FX,Banking,Collateral,Retail,IMM,F1,0.91,699532.77,328148.29,337959.88,358172.69,343808.62
30/6/2025_backup,c7e60264-65ba-4845-ab11-ec29e8a29b11,Equity,Banking,Third-party,Sovereign,Standardized,F1,0.6,507431.42,138871.24,221136.11,190045.69,179356.2
30/6/2025_backup,c7e883aa-9278-43c1-924f-8f89a33da190,FX,Banking,Third-party,Corporate,SA-CCR,F1,0.48,587183.23,41433.36,261959.94,308561.51,319707.59
30/6/2025_backup,c835df47-055a-4001-8a6b-3b13f5007ae2,FX,Trading,Government,Corporate,Standardized,F3,0.54,718590.27,118385.52,324110.57,364126.54,328092.41
30/6/2025_backup,c84ef7ef-8591-4d43-8236-9fe8a8e72ccf,Bond,Banking,Third-party,Corporate,SA-CCR,F1,0.35,609026.84,229345.97,132888.3,145304.6,150634.9
30/6/2025_backup,c8663ee4-042d-41ab-9d40-120f457821c6,Others,Securitization,Collateral,Retail,Standardized,F4,0.83,116671.45,45386,59166.92,58583.81,61754.07
30/6/2025_backup,c8a95eac-74fa-490e-a159-57db26da1ffe,FX,Trading,Third-party,Interbank,Standardized,F2,0.73,18927.3,1087.26,13023.23,15503.08,14605.73
30/6/2025_backup,c8aba22f-7d4c-4589-bc9f-26b75107ed28,Derivative,Trading,Government,Retail,IMM,F2,0.76,949822.49,252462.21,529993.81,543539.16,585551.64
30/6/2025_backup,c8b3a36e-c23c-43c4-8be0-0ce7469e2905,Derivative,Trading,Government,Corporate,IMM,F4,0.31,16310.77,2440.66,4299.73,4611.76,4446.17
30/6/2025_backup,c8dedd11-81c9-4e26-a338-02a782ca0500,Commodity,Securitization,Collateral,Sovereign,SA-CCR,F3,0.84,454647.42,70052.92,323059.38,322612.32,302900.05
30/6/2025_backup,c8e14fde-e185-4ecf-baf6-852dc3f729cb,FX,Securitization,Third-party,Sovereign,SA-CCR,F2,0.47,865342.15,432369.31,203497.23,197419.19,196153.6
30/6/2025_backup,c906fa0a-f0ec-4d37-bcc7-cace4330d312,Loan,Securitization,Collateral,Corporate,SA-CCR,F1,0.37,508957.79,17444.62,181859.87,211279.92,191873.79
30/6/2025_backup,c909cc39-59ec-42e8-a382-152f0fd0765e,FX,Securitization,Third-party,Corporate,Standardized,F4,0.23,529847.45,189471.2,78286.54,67382.08,64940.58
30/6/2025_backup,c91cdcce-0f2d-493f-a497-c4b952340f5b,Commodity,Banking,Collateral,Corporate,SA-CCR,F4,0.32,140774.88,15410.21,40116.69,46055.08,46838.57
30/6/2025_backup,c93aa458-fba4-4790-83c1-0e3ec1524a6a,Option,Securitization,Third-party,Interbank,SA-CCR,F1,0.53,801424.9,28738.62,409523.73,357600.4,380599.59
30/6/2025_backup,c94d26a1-5424-4270-bd9b-2d11d1c6e35a,Others,Banking,Government,Retail,IMM,F4,0.5,647694.16,111287.26,268203.45,254100.29,267548.56
30/6/2025_backup,c94eefda-1968-4b13-8de9-81ef6fa9806a,Bond,Banking,Government,Corporate,IMM,F2,0.21,502168.61,22137.55,100806.52,119954.89,113182.85
30/6/2025_backup,c9686fe5-23cf-48e1-8535-b5c7a9bc777c,FX,Securitization,Collateral,Sovereign,IMM,F3,0.29,98993.36,43786.95,16009.86,18123.08,17024.83
30/6/2025_backup,c96a1de7-51d7-4695-811f-48fa65e07131,Bond,Banking,Collateral,Retail,Standardized,F3,0.21,166264.54,77737.05,18590.77,21288.31,19350.32
30/6/2025_backup,c97e9ddc-82fc-4764-8a45-915b94f8fd02,Loan,Trading,Collateral,Sovereign,SA-CCR,F2,0.46,552479.93,167872.55,176919.39,143085.61,157187.57
30/6/2025_backup,c9dfcf34-8478-4264-8b68-6a1ef92d284b,Equity,Trading,Third-party,Interbank,SA-CCR,F3,0.28,718277.57,215791.35,140696.14,136774.16,123114.04
30/6/2025_backup,ca05c803-ec4e-4386-aae6-d607c7200dd3,Bond,Banking,Third-party,Corporate,Standardized,F4,0.86,573081.88,70844.52,431924.13,414410.17,404965.33
30/6/2025_backup,ca67da8c-131a-4720-aa66-c52109401ab1,Derivative,Securitization,Collateral,Sovereign,Standardized,F4,0.55,501992.2,216427.68,157060.49,163276.17,167405.29
30/6/2025_backup,ca87ee6a-e79d-4d0c-abd1-cb70b6917a4e,Others,Banking,Government,Sovereign,SA-CCR,F4,0.51,29699.26,12229.57,8909.54,10371.05,9563.04
30/6/2025_backup,ca92f529-306a-430d-bb77-c42c1c191aba,Repo,Banking,Government,Retail,Standardized,F1,0.47,905291.36,13758.09,419020.64,490537.73,528859.9
30/6/2025_backup,caa7fedb-c983-462c-b25d-b110e8da5313,Commodity,Trading,Government,Interbank,IMM,F3,0.41,239509.61,37241.66,82929.86,78804.22,73148.05
30/6/2025_backup,cab9b36e-a9d5-4e46-9141-e7b86c28d707,Account,Banking,Third-party,Corporate,IMM,F4,0.67,711540.86,150432.71,375942.46,360335.1,346705.97
30/6/2025_backup,caca66c9-ff1e-4d2e-8598-f402d526918d,Derivative,Trading,Third-party,Interbank,IMM,F2,0.66,652739.24,258772.17,260018.27,276280.51,256173.21
30/6/2025_backup,cad72fc0-9b6b-408b-9b86-2b7faa166224,Others,Securitization,Collateral,Sovereign,SA-CCR,F1,0.68,202133.3,60649.12,96209.24,87408.79,92664.28
30/6/2025_backup,cb05529a-46be-41a8-9818-486d1cfa9007,FX,Trading,Collateral,Retail,Standardized,F4,0.57,51565.34,2905.58,27736.06,22400.91,24442.74
30/6/2025_backup,cbc6b342-b741-42ff-bdc8-58a0c2eea1f6,FX,Trading,Third-party,Interbank,Standardized,F2,0.51,296802.56,80786.51,110168.19,131225.9,120077.51
30/6/2025_backup,cbf71fd4-84ac-4795-95e0-47da51be197c,Others,Trading,Government,Sovereign,Standardized,F1,0.53,942893.8,71253.87,461969.16,472606.06,477525.33
30/6/2025_backup,cc32cdce-53f0-4325-aeec-e47cff4292fe,Others,Securitization,Third-party,Corporate,SA-CCR,F2,0.75,637931.16,81318.77,417459.29,475485.53,431910.49
30/6/2025_backup,cc51ab1c-1ade-4a9f-acf3-645cccf7b776,Account,Securitization,Government,Corporate,Standardized,F1,0.4,477998.44,135883,136846.18,150916.79,140955.73
30/6/2025_backup,cc538dc4-74ce-40ba-b0e3-d367cbb9baa8,Derivative,Banking,Government,Corporate,SA-CCR,F4,0.94,950527.42,75431.2,822590.45,765873.41,794294.36
30/6/2025_backup,cc555825-b0a6-4e0f-9375-e69bb0ba42e3,Repo,Securitization,Third-party,Corporate,IMM,F4,0.8,527299.89,10237.83,413649.65,364443.98,361804.56
30/6/2025_backup,cc632b95-378a-4b17-9ebe-5dde550adb40,FX,Banking,Third-party,Interbank,SA-CCR,F3,0.35,559330.59,112262.25,156473.92,127322.69,130964.74
30/6/2025_backup,cc89b1dc-98c7-4635-8013-7865c58a0e32,Loan,Banking,Third-party,Corporate,SA-CCR,F4,0.45,781983.15,329887.27,203443.15,189453.44,198784.43
30/6/2025_backup,cca3c7ae-4fbe-4e1a-a2ca-0a64983963c3,FX,Banking,Third-party,Corporate,IMM,F3,0.3,907562.98,133514.28,232214.61,215683.99,225906
30/6/2025_backup,ccb04e44-53fd-4061-a9a1-46ac50dfa96f,Repo,Securitization,Collateral,Sovereign,Standardized,F4,0.62,434863.6,182837.46,156256.21,130307.72,127317.82
30/6/2025_backup,cccddd63-5e1e-4899-a0a6-0e8ec71c1825,Repo,Banking,Third-party,Sovereign,SA-CCR,F1,0.65,329924,2333.11,212934.08,176220.42,179066.99
30/6/2025_backup,cd1cf0fa-cc73-44a5-9427-a43e3e761474,FX,Trading,Government,Sovereign,Standardized,F3,0.66,711245.57,61941.66,428540.58,496899.28,489593.83
30/6/2025_backup,cd1d0868-ad76-4fa7-8d16-a94f834b052f,Others,Banking,Collateral,Sovereign,IMM,F4,0.38,170761.93,84964.38,32603.07,28069.18,29373.69
30/6/2025_backup,cd52dc1e-80d8-4416-ad32-68a94754a630,Loan,Securitization,Collateral,Retail,SA-CCR,F2,0.83,452413.6,10677.21,366641.2,424486.43,405109.34
30/6/2025_backup,cd564517-8f80-422f-ac47-e8c73829fcb6,Others,Trading,Third-party,Sovereign,SA-CCR,F1,0.39,355373.37,170952.13,71924.28,81721.75,82489.58
30/6/2025_backup,cd9b17eb-3fea-4b8f-ac8d-0c646e897536,FX,Trading,Third-party,Retail,SA-CCR,F2,0.59,518671.08,152645.64,215955.01,197464.51,180832.57
30/6/2025_backup,cdd781c3-4f4c-42cb-ad90-549d6e255fe7,FX,Trading,Third-party,Retail,SA-CCR,F3,0.99,141015.23,37681.86,102300.04,112762.46,114599.65
30/6/2025_backup,ce0e8198-4488-4f6b-9745-37bacaab44ee,Option,Securitization,Government,Interbank,SA-CCR,F2,0.62,833848.75,70140.54,473499.09,498051.86,461698.25
30/6/2025_backup,ce377d04-e1f5-4c8c-8b58-49a7d99514a2,Derivative,Trading,Third-party,Corporate,IMM,F4,0.44,809722.29,244642.25,248635.22,242034.73,266195.33
30/6/2025_backup,ce4997b2-600d-4ea3-aaea-6e4b7494d61e,FX,Securitization,Third-party,Retail,Standardized,F2,0.4,413682.48,51029.59,145061.16,162639.52,175255.31
30/6/2025_backup,ce588c55-0b85-4485-9325-a61931faa8ab,Account,Banking,Government,Interbank,IMM,F4,0.98,361964.52,77335.9,278936.05,333066.88,300417.9
30/6/2025_backup,ce5cd87a-9859-40fc-a193-658539c427ae,Bond,Banking,Third-party,Corporate,IMM,F1,0.95,44531.85,15995.7,27109.34,31393.19,30856.27
30/6/2025_backup,cead986d-f9b4-42e2-baf2-fcbd849d76f7,Others,Banking,Government,Retail,IMM,F3,0.45,487951.45,238593.18,112211.22,110335.1,103263.02
30/6/2025_backup,cec6bead-baa5-458c-9f6c-66680706eef9,Option,Securitization,Collateral,Interbank,Standardized,F3,0.83,95241.9,40779,45204.21,41695.32,39176.33
30/6/2025_backup,cece9d3f-a562-4620-954d-9de896ae2f91,Repo,Trading,Collateral,Corporate,Standardized,F1,0.42,561169.96,213198.97,146147.82,157518.49,171963.97
30/6/2025_backup,cede8261-d2f4-4b7b-9aee-851e839a1473,Repo,Banking,Collateral,Corporate,SA-CCR,F1,0.74,862448.78,181130.44,504175.57,511007.38,539728.21
30/6/2025_backup,cf4a9cb0-748a-4653-8f88-bdc809f22306,Account,Securitization,Government,Interbank,IMM,F4,0.86,369226.34,114619.34,218962.02,208379.82,216820.31
30/6/2025_backup,cf815f8f-5f66-4dab-bd2d-ca6490551bd6,Others,Securitization,Government,Interbank,IMM,F1,0.29,823456.32,121818.1,203475.08,241099.08,219428.74
30/6/2025_backup,cfb067b2-186f-4c51-93f6-520d5167d950,Others,Trading,Government,Interbank,IMM,F2,0.45,132929.65,26526.81,47881.28,47453.61,44024.3
30/6/2025_backup,cfbdfc0f-2451-43eb-b35f-07acc48d7f2d,Repo,Banking,Third-party,Corporate,IMM,F4,0.7,473095.73,112908.34,252131.17,285424.26,296250.19
30/6/2025_backup,cfce7e39-f609-4dee-ab81-ab9a222f34f0,Equity,Banking,Third-party,Corporate,Standardized,F1,0.83,729768.34,43253.07,569807.67,574420.31,590086.94
30/6/2025_backup,cff2b6bc-6d8b-4f52-a6c7-907e50e607f4,FX,Securitization,Third-party,Corporate,Standardized,F4,0.72,72184.3,25315.54,33745.51,30406.36,30554.82
30/6/2025_backup,d0281157-5801-4202-9389-a1838026c112,Account,Securitization,Third-party,Corporate,IMM,F3,0.8,80996.98,35750.86,36196.9,35571.66,38326.81
30/6/2025_backup,d03ac0dc-b29c-4791-a3ee-afb736784c01,Others,Trading,Collateral,Interbank,SA-CCR,F3,0.2,409243.11,66090.55,68630.51,64076.44,70185.16
30/6/2025_backup,d05aff28-cb1e-4ec1-9fda-080a4d896d76,Others,Banking,Collateral,Corporate,IMM,F4,0.54,722518.54,103766.31,334126.2,328172.57,307353.7
30/6/2025_backup,d067801d-c65e-466e-9b7f-45054b827502,Derivative,Trading,Government,Retail,IMM,F2,0.71,946876.97,240233.59,501716.8,470710.56,430407.22
30/6/2025_backup,d08570c7-e39b-4f39-b436-f348f6fcacc8,Derivative,Banking,Third-party,Sovereign,Standardized,F2,0.65,61970.94,9874.89,33862.43,28044.45,26458.82
30/6/2025_backup,d0a61547-2217-4b78-a101-4c00ed6c1b94,Others,Trading,Collateral,Sovereign,SA-CCR,F2,0.3,512884.68,164633.7,104475.29,108559.09,97924.96
30/6/2025_backup,d0d1d54b-0067-4621-aab1-b5dfed06c4e0,Repo,Banking,Collateral,Interbank,IMM,F4,0.58,771680.6,385376.41,224056.43,230180.77,217059
30/6/2025_backup,d0fba3b7-c63c-477e-ab97-26c8ce2ae0d6,Account,Securitization,Government,Retail,Standardized,F4,0.83,826832.4,308364.35,430328.48,486358.3,484643.32
30/6/2025_backup,d137b316-e97e-4df6-9a3d-afeb74826b4a,FX,Banking,Third-party,Interbank,Standardized,F1,0.89,201714.46,97288.71,92938.92,85835.05,80229.08
30/6/2025_backup,d1d2d3ec-31d1-444b-bab3-fad8ed83ddbd,Account,Securitization,Collateral,Corporate,IMM,F2,0.91,235766.63,81041.41,140799.95,131243.91,135265.71
30/6/2025_backup,d29cd26d-9f96-4e94-8a41-8d721e51bb1a,Others,Banking,Collateral,Sovereign,IMM,F3,0.62,895415.96,7955.33,550225.59,458622.05,416716.51
30/6/2025_backup,d2a75d77-7c5b-40cb-8b31-19b41b0c7e2a,Bond,Securitization,Third-party,Corporate,SA-CCR,F2,0.44,418936.33,93477.7,143201.8,140144.53,151519.88
30/6/2025_backup,d2fcba7f-2095-4aa8-81cb-8dc7b9b7d516,Bond,Trading,Third-party,Corporate,SA-CCR,F2,0.61,228719.04,47458.63,110568.85,114502.08,109871.12
30/6/2025_backup,d33147dc-baf7-468f-a1ef-73c28670da72,Others,Trading,Government,Sovereign,SA-CCR,F4,0.44,381368.19,188264.11,84965.8,87023.15,94347.13
30/6/2025_backup,d381ba5a-a7ed-4aca-9024-a687bfca7697,Account,Banking,Collateral,Interbank,SA-CCR,F4,0.6,634515.78,68133.56,339829.33,403736.86,412658.89
30/6/2025_backup,d3995c14-0daa-4f6b-873f-af015c72a054,FX,Banking,Government,Sovereign,Standardized,F4,0.76,849224.87,318616.82,403262.12,449627.53,466308.53
30/6/2025_backup,d3a1c86f-937a-481f-acc5-6a1a5772fbcb,Others,Securitization,Third-party,Interbank,SA-CCR,F4,0.4,629073.65,6408.77,249065.95,297957.25,273767.57
30/6/2025_backup,d3b5f573-468f-4d5f-8bb3-b6546336a0d4,Others,Banking,Third-party,Retail,SA-CCR,F4,0.95,281850.5,136207.6,138360.75,164969.1,175001.58
30/6/2025_backup,d4346aa6-826f-4f24-a184-5581e428bd87,Commodity,Banking,Collateral,Retail,IMM,F2,0.65,458354.68,214184.54,158710.59,138320.09,127385.42
30/6/2025_backup,d454ccd5-bfa9-45a1-8526-78514db7f409,Account,Securitization,Third-party,Interbank,IMM,F1,0.34,479640.19,64279.14,141222.76,134530.53,140948.89
30/6/2025_backup,d477fcda-1741-4db8-9dff-5ebd1da216de,Commodity,Securitization,Collateral,Corporate,SA-CCR,F2,0.71,347221.63,148471.13,141112.85,139381.29,137835.75
30/6/2025_backup,d49078c1-ff08-4b22-a6a4-359d777928f4,Equity,Trading,Government,Corporate,Standardized,F1,0.57,932424.17,451324.62,274226.74,301112.75,274483.81
30/6/2025_backup,d4acd272-874e-40cb-9ac7-1249705f2510,Repo,Trading,Government,Retail,Standardized,F1,0.41,172896.98,58130.25,47054.36,47623.11,48648.91
30/6/2025_backup,d4c39c06-20cc-448b-9be5-288e8fd692ad,Others,Banking,Third-party,Retail,Standardized,F2,0.45,713146.44,225499.77,219441,248671.39,242226.35
30/6/2025_backup,d4cd3b53-cc8d-4b67-8565-272099411371,Option,Banking,Collateral,Interbank,Standardized,F3,0.55,880649.27,356114.11,288494.34,286868.66,307791.33
30/6/2025_backup,d4e2344c-d1a4-41cb-983d-5126da9ae530,Repo,Banking,Third-party,Interbank,Standardized,F4,0.45,179637.96,1689.89,80076.63,66408.26,63425.29
30/6/2025_backup,d4e77f36-7ba1-44f8-b050-8b069275911a,Others,Banking,Third-party,Corporate,IMM,F1,0.8,858230.84,130739.15,581993.35,531719.48,525089.35
30/6/2025_backup,d4ff2598-cadd-4696-8b03-d59e2708caeb,Others,Securitization,Government,Corporate,SA-CCR,F4,0.37,198194.33,80262.25,43634.87,45903.91,49683.74
30/6/2025_backup,d5232401-def0-43ae-9207-9c5a258ec164,Repo,Banking,Government,Interbank,SA-CCR,F4,0.46,206310.59,12847.6,88992.98,103030.81,113193.13
30/6/2025_backup,d52aa592-da09-446d-881e-273e642dbb86,Commodity,Trading,Government,Corporate,IMM,F4,0.21,796420.7,93847,147540.48,165109.42,160016.55
30/6/2025_backup,d543b16c-6489-4a72-b1ce-037dff7cf6cc,Option,Banking,Government,Interbank,IMM,F4,0.27,904074.06,77902.62,223066.29,267039.17,266032.24
30/6/2025_backup,d563bffe-b2df-49a7-8704-9cab4b2ccc3b,Others,Securitization,Collateral,Retail,Standardized,F1,0.51,744063.28,371684.1,189913.38,199303.95,193791.46
30/6/2025_backup,d56f57e5-91a2-46d5-a87c-72c67fc5bef7,FX,Trading,Third-party,Interbank,SA-CCR,F1,0.47,860151.7,317818.78,254896.47,289740.56,306851.98
30/6/2025_backup,d577f3df-40fd-4d6e-b246-5632c6934ccb,FX,Banking,Collateral,Corporate,IMM,F4,0.5,403390.28,162602.02,120394.13,105445.15,105246.6
30/6/2025_backup,d579f28b-025c-4771-b903-634e0f6564ec,Bond,Trading,Collateral,Sovereign,SA-CCR,F1,0.61,867610.06,114253.16,459547.71,389552.98,426016.79
30/6/2025_backup,d5a11661-da5c-412b-8cc1-7fed75d1cc2c,Account,Trading,Government,Interbank,SA-CCR,F2,0.45,848125.92,4582.27,379594.64,423557.45,434733.81
